 ian;mo;jo;jul;pla;      lai(n);    masec(n);     mafruit;       HR(1);       HR(2);       HR(3);       HR(4);       HR(5);      resmes;       drain;        esol;          et;        zrac;       tcult;    AZnit(1);    AZnit(2);    AZnit(3);    AZnit(4);    AZnit(5);        Qles;    QNplante;      azomes; chargefruit;    AZamm(1);    AZamm(2);    AZamm(3);    AZamm(4);    AZamm(5);     CNgrain;  concNO3les;        drat;       fapar;     hauteur;        Hmax;    humidite;    LRACH(1);    LRACH(2);    LRACH(3);    LRACH(4);    LRACH(5);     mafrais;pdsfruitfrais;      Qdrain;        rnet;     QNgrain;     psibase;      mabois;      H2Orec;mafeuiljaune;mafeuilverte;humirac_mean;     tempeff;   deltai(n);     ulai(n);    tustress;   efdensite;     densite;      exolai;   dltams(n);    remobilj;      exofac;     exobiom;         inn;      innlai;        inns;      turfac;       swfac;       Qminh;       Qminr
2022;8;1;213;vig;0.0;0.0;0.0;21.85558;23.1102;23.75018;0.0;0.0;429.60977;0.0;8.76463;8.76463;182.0;23.3;0.44312;1.06731;0.0;0.0;0.0;0.0;0.092;1.51043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.78161;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;13.48463;0.0;0.0;0.0;0.0;0.0;0.0;0.99454;0.0;0.0;0.0;0.3;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;1.51043;0.0
2022;8;2;214;vig;0.0;0.0;0.0;20.86808;22.9298;23.75017;0.0;0.0;426.95602;0.0;2.65373;2.65373;182.0;24.34837;0.7974;2.13395;0.0;0.0;0.0;0.0;0.092;2.93135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.68822;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.61915;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;2.93135;0.0
2022;8;3;215;vig;0.0;0.0;0.0;19.7411;22.9298;23.75017;0.0;0.0;425.18588;0.0;1.77015;1.77015;182.0;27.82034;1.17607;3.22171;0.0;0.0;0.0;0.0;0.092;4.39778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.62313;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;11.27077;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;4.39778;0.0
2022;8;4;216;vig;0.0;0.0;0.0;18.68602;22.9298;23.75017;0.0;0.0;423.52866;0.0;1.65722;1.65722;182.0;24.91319;1.61089;4.39534;0.0;0.0;0.0;0.0;0.092;6.00622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.63979;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.32179;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;6.00622;0.0
2022;8;5;217;vig;0.0;0.0;0.0;17.69991;22.9298;23.75017;0.0;0.0;421.9798;0.0;1.54888;1.54888;182.0;22.04199;1.96092;5.5476;0.0;0.0;0.0;0.0;0.092;7.50852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.76304;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;11.28259;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;7.50852;0.0
2022;8;6;218;vig;0.0;0.0;0.0;17.68272;22.80328;23.75017;0.0;0.0;421.17944;0.0;4.00035;4.00035;182.0;20.5;2.30346;6.64794;0.0;0.0;0.0;0.0;0.092;8.9514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.67447;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.57762;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;8.8874;0.0
2022;8;7;219;vig;0.0;0.0;0.0;16.56398;22.79308;23.75017;0.0;0.0;419.35986;0.0;3.31958;3.31958;182.0;21.65;2.5915;7.69793;0.0;0.0;0.0;0.0;0.092;10.28943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.65082;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.39396;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;10.19543;0.0
2022;8;8;220;vig;0.0;0.0;0.0;16.02252;22.79308;23.75017;0.0;0.0;418.5094;0.0;0.85046;0.85046;182.0;24.00009;2.84209;8.73979;0.0;0.0;0.0;0.0;0.092;11.58187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.556;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.10471;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;11.48788;0.0
2022;8;9;221;vig;0.0;0.0;0.0;14.94646;22.57152;23.75016;0.0;0.0;415.46494;0.0;3.24446;3.24446;182.0;23.5;3.12104;9.812;0.0;0.0;0.0;0.0;0.092;12.93304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.66045;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.13723;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;12.83504;0.0
2022;8;10;222;vig;0.0;0.0;0.0;14.42987;22.57152;23.75016;0.0;0.0;414.65353;0.0;0.81141;0.81141;182.0;24.63138;3.37659;10.87935;0.0;0.0;0.0;0.0;0.092;14.25594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.70156;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.30002;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;14.15794;0.0
