 ian;mo;jo;jul;pla;      lai(n);    masec(n);     mafruit;       HR(1);       HR(2);       HR(3);       HR(4);       HR(5);      resmes;       drain;        esol;          et;        zrac;       tcult;    AZnit(1);    AZnit(2);    AZnit(3);    AZnit(4);    AZnit(5);        Qles;    QNplante;      azomes; chargefruit;    AZamm(1);    AZamm(2);    AZamm(3);    AZamm(4);    AZamm(5);     CNgrain;  concNO3les;        drat;       fapar;     hauteur;        Hmax;    humidite;    LRACH(1);    LRACH(2);    LRACH(3);    LRACH(4);    LRACH(5);     mafrais;pdsfruitfrais;      Qdrain;        rnet;     QNgrain;     psibase;      mabois;      H2Orec;mafeuiljaune;mafeuilverte;humirac_mean;     tempeff;   deltai(n);     ulai(n);    tustress;   efdensite;     densite;      exolai;   dltams(n);    remobilj;      exofac;     exobiom;         inn;      innlai;        inns;      turfac;       swfac;       Qminh;       Qminr
2023;11;7;311;vig;0.0;4.16665;0.0;23.2437;23.02726;18.63835;0.0;0.0;213.54167;0.0;0.04083;0.04083;182.0;8.95;4.71379;146.03162;121.50453;0.0;0.0;0.11203;7.80144;162.12338;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.59443;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.23907;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.0;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10506;1.0;1.0;1.0;1.0;269.03815;-0.66563
2023;11;8;312;vig;0.0;4.16665;0.0;23.17506;23.02726;18.63835;0.0;0.0;213.43385;0.0;0.10782;0.10782;182.0;12.65;4.7964;146.29985;121.50282;0.0;0.0;0.11203;7.81144;162.47411;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.63572;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.63787;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.0;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10519;1.0;1.0;1.0;1.0;269.39734;-0.66563
2023;11;9;313;vig;0.0;4.16665;0.0;27.26141;23.15497;19.5104;0.0;0.0;220.63293;0.0;0.00687;0.00687;182.0;11.8;3.00956;131.1004;139.42273;0.0;0.0;0.11203;7.82144;154.98187;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.85999;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.01;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;2.65;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10533;1.0;1.0;1.0;1.0;269.78903;-0.66563
2023;11;10;314;vig;0.0;4.16665;0.0;27.26141;23.15497;19.85776;0.0;0.0;220.63293;0.0;1.31651;1.31651;182.0;13.55;2.44671;123.57326;148.06126;0.0;0.0;0.11203;7.83144;151.6385;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.8176;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.91768;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;1.8;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10547;1.0;1.0;1.0;1.0;270.18396;-0.69215
2023;11;11;315;vig;0.0;4.16665;0.0;26.80495;23.09504;19.85776;0.0;0.0;219.54962;0.0;1.08332;1.08332;182.0;10.7;2.54598;123.85351;148.05946;0.0;0.0;0.11203;7.84144;152.01785;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.69135;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.5752;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;3.55;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.1056;1.0;1.0;1.0;1.0;270.60245;-0.72291
2023;11;12;316;vig;0.0;4.16665;0.0;26.46751;23.0502;19.85776;0.0;0.0;218.74556;0.0;0.80407;0.80407;182.0;9.25;2.62914;124.11937;148.05774;0.0;0.0;0.11203;7.85145;152.3667;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.71649;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.16675;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.7;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10574;1.0;1.0;1.0;1.0;270.98148;-0.74664
2023;11;13;317;vig;0.0;4.16665;0.0;27.26141;23.15497;19.89797;0.0;0.0;220.63293;0.0;0.59035;0.59035;182.0;12.95;2.59151;123.53793;149.07602;0.0;0.0;0.11203;7.86145;152.30927;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.77406;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.85525;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.0;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10588;1.0;1.0;1.0;1.0;271.33536;-0.76733
2023;11;14;318;vig;0.0;4.16665;0.0;26.84312;23.10005;19.89797;0.0;0.0;219.64021;0.0;0.99273;0.99273;182.0;9.0;2.68494;123.80235;149.07431;0.0;0.0;0.11203;7.87145;152.66695;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.73062;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.43616;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;2.95;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10601;1.0;1.0;1.0;1.0;271.72995;-0.79582
2023;11;15;319;vig;0.0;4.16665;0.0;26.39665;23.04078;19.89797;0.0;0.0;218.57668;0.0;1.06354;1.06354;182.0;9.55;2.75556;124.04704;149.07251;0.0;0.0;0.11203;7.88145;152.98209;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.78292;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.5356;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.0;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10615;1.0;1.0;1.0;1.0;272.07324;-0.81554
2023;11;16;320;vig;0.0;4.16665;0.0;26.29805;22.99297;19.89797;0.0;0.0;218.12952;0.0;0.85154;0.85154;182.0;11.2;2.84401;124.28654;149.07076;0.0;0.0;0.11203;7.89145;153.30988;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.7659;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.22783;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.0;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10628;1.0;1.0;1.0;1.0;272.41397;-0.83603
